date,credit,standards_pret,survalorisation,monetaire,prime_risque,fragilite,surchauffe,desequilibres,inegalites,reflexivite,ponzi
1999-02-01,2.0606871409431573,-0.21504945570380365,4.215851786754213,0.8317492324421526,0.3026393139579301,0.576006385993734,0.08690660905427589,1.7660651310678537,,0.46267614071555235,1.201617855721674
1999-03-01,2.0436475933834557,-0.2140146411945002,4.2607477688603,0.6439384676744739,0.4095307797765756,0.37108608769794277,0.08683299501964749,1.7602787013017434,,0.46220375693601506,1.1992597011868815
1999-04-01,2.176226444210934,-0.3393831670960482,4.578439977802898,0.5944505872356226,0.5029916759761015,0.23884731850966542,0.3654595326798722,1.9617168877913258,,3.1909495098550624,1.0895246780091954
1999-05-01,2.15801366066006,-0.3376728343868853,4.511565262684893,0.5254229926229457,0.5696179355595636,0.27531728048808213,0.36511234960285327,1.9541809575154636,,3.1613407774868274,1.0876170316825833
1999-06-01,2.140390123048993,-0.3359881283069755,4.426852513074746,0.39748215563164735,0.569227643058085,0.39374809292461377,0.36476615433856746,1.946731242782107,1.2231395203711581,3.13254140073328,1.085719375952803
1999-07-01,2.235262196705921,-0.1078540496767601,4.339782565422576,0.4563072490791321,0.609034274325198,0.5690828226154464,0.5056534265557661,2.154343924720191,1.008621647579548,0.7679481476319534,1.3153301556518957
1999-08-01,2.217536332484809,-0.10737446273222948,4.13013571889687,0.43773429380424494,0.6220056488728816,0.7936369851087534,0.5051238992839688,2.1447682855558483,1.0003171428112527,0.7669298486558124,1.3124700982916786
1999-09-01,2.2003576523544175,-0.10690121724990728,4.038653756446134,0.326823774818695,0.5411155820981336,0.9217139246261915,0.5045960327162486,2.13531924595896,0.9922149854613922,0.7659155918504357,1.3096286260448093
1999-10-01,2.143559329757638,-0.2910882849897435,4.5044885712538605,0.25680469107542553,0.5139277861214682,0.8527781361070031,1.5368635934484152,2.2570221043780676,1.287139746169968,-0.7311345766673949,1.3708436186246071
1999-11-01,2.128262970703212,-0.28973510930332635,4.674666725708256,0.3085734752628264,0.5672674758471048,0.8083837126743068,1.5325801234874403,2.2462408594909538,1.2735424982586674,-0.7302034134799206,1.3677153589950644
1999-12-01,2.113389281602337,-0.2884006453103245,4.69882330036585,0.24186201163726687,0.05974232000081825,0.9947322343957287,1.528332287460371,2.2356126950480233,1.2603682993644898,-0.7292758007832266,1.3646084282993232
2000-01-01,2.151707163245471,-0.37793057659020246,4.7629667940477844,0.12216257877831127,0.030775902640436115,1.185863096097182,2.1699728102592757,2.610344834453088,1.2475956443885592,-1.93516886716358,1.5888778636418082
2000-02-01,2.1369666731414054,-0.3761252123019362,4.566550752971129,0.2584411456274595,-0.04132198307902185,1.2140297797863402,2.1597791802029778,2.594462098876039,1.2352045283624875,-1.9276050592767366,1.5844628835945433
2000-03-01,2.12261286695085,-0.3743455055762213,4.594444365079024,0.5304885295958417,-0.015573321566048737,1.0535096344073311,2.149727914850476,2.578865862853612,1.2231763145359376,-1.920129287505661,1.580084519211999
2000-04-01,2.1405562792632638,-1.0677898418575438,4.346462087499045,0.7229795434975567,-0.44634864319686446,0.7667752407904052,0.8276565570846831,2.562700272751845,1.0121258978106433,0.9273209309510784,1.7037572074141973
2000-05-01,2.126795751655688,-1.058465395723568,4.1723412785964005,0.4497712779054498,-0.47002707894309015,0.5088591542603998,0.8265105214792056,2.547665384510815,1.0043357061289322,0.9259036512977284,1.6985414879095206
2000-06-01,2.1133679197797193,-1.0493816781789718,4.196810551734556,0.5264279291129663,0.0224510601091229,0.2773045791284069,0.825369235893258,2.532892111381582,0.9967231130587201,0.9244928537022691,1.6933733966257098
2000-07-01,2.1468632310903026,-1.5055417974678977,4.060946057109835,0.6318224544176279,0.24162346261307882,0.005823348595951678,0.9077438443475184,2.767036282562666,0.8891636353103519,-0.495365797763493,1.9142706226753436
2000-08-01,2.1332183383454253,-1.4860349561576351,4.032509518199482,0.8265342692907238,0.39384599068964343,-0.3140719575036507,0.9063899454444329,2.748574602311433,0.8832432316062839,-0.4948613986108302,1.9073049295488158
2000-09-01,2.11989790359221,-1.4672688524939355,3.9184111479845027,0.8460413803214215,0.23864615049015464,-0.6095343373666353,0.905042089796429,2.7304776643407416,0.8774398180470597,-0.49435853764659726,1.900414754349013
2000-10-01,2.0961292518754515,-1.9345949129684576,3.2830542001413274,0.8845690059815913,-0.28775114950508435,-0.7942957548299093,-0.9956708594626053,2.706682834103221,0.6198592170356214,2.46121839978956,2.6188610113137862
2000-11-01,2.0822611959837,-1.8992983967607853,3.216645441020444,0.8783294317557216,-0.4128795672269856,-1.019242636448833,-0.9940575599111259,2.689386657935088,0.6167388758119945,2.4471550448126664,2.602935642612734
2000-12-01,2.0687466299872823,-1.8658690477365036,3.0785688666016355,0.9458285610107078,-0.40537804753554285,-1.421388292532037,-0.9924520814175877,2.672417947182525,0.613665277475163,2.4333301029125187,2.5872973781896884
2001-01-01,2.07803124935411,-2.5555653922928356,2.7315664224750944,0.7509206031645679,-0.23865193342670138,-1.7410923886444312,-1.9767319452762762,2.6667424518770475,0.2540719052694978,-0.585722297656604,2.2584812244124977
2001-02-01,2.064772673081692,-2.4842279163834533,2.629735372279498,0.7321741040578829,-0.0966035599635075,-1.8386328937213294,-1.9688972166675374,2.650212956910868,0.25311066182341463,-0.5850853185881874,2.247848113388959
2001-03-01,2.0518334379699286,-2.418555653142658,2.343107968561294,0.6976300300737558,-0.5956479109375575,-1.8467536059884095,-1.9611549461119733,2.6339871353507283,0.25216025190253205,-0.5844504140226163,2.237363828411477
2001-04-01,2.257497068303873,-1.9809414297758763,2.456804664269152,0.33827281659308023,-0.5603827957803035,-1.817427274800161,-1.6305672916123737,2.284677432294186,0.3027501249157669,0.11131701852466044,2.381783645663547
2001-05-01,2.2431625386491354,-1.9451039138717234,2.596513521703928,0.14283856394357639,-0.044446537414717546,-1.7988270428140805,-1.6257661227434637,2.2738462742391463,0.30159985517546767,0.11122624236147381,2.369582385485603
2001-06-01,2.2291562930526347,-1.9111465405072152,2.507347785930275,0.20781180585258952,0.1247051452309468,-1.8188026175177943,-1.6210071343633996,2.2631677561100494,0.30046260628866783,0.11113568791860352,2.3575667844114823
2001-07-01,2.3783402800509523,-1.4278192703150951,2.0453371193852803,0.2777400467354327,-0.028839055187307977,-1.801145670624396,-0.7005525638061134,2.4723053406902893,-0.013018772980629395,0.6364788555044422,3.0589283414401343
2001-08-01,2.3625596010839742,-1.4120921906045771,1.9807613177764858,0.3371867039984436,0.01881374088568502,-1.6916825520345766,-0.6997150086423438,2.458976465660294,-0.01297441250313017,0.6357616536185191,3.0348158786980943
2001-09-01,2.347150285354224,-1.3968746805683931,1.6842939852323668,0.34871154574633145,-1.1256597294221384,-1.5774578971666289,-0.6988804517764272,2.4458609227691595,-0.012930502394004659,0.6350468718282147,3.0112648811770684
2001-10-01,2.4623952859112443,-1.8292996711400862,1.9872140323292138,0.10214560592716715,-0.9118527356385971,-1.522013872735351,-0.9844539585867204,2.016235345642647,0.14496879275197597,-0.33802056013377324,6.389950099132905
2001-11-01,2.4450855734487464,-1.801247807985831,2.0928356747921297,0.03463334649706523,-0.3619694571415208,-1.4379120938980146,-0.9829068245764747,2.0085124432868664,0.14447454171585988,-0.3377200316614337,6.1943431205156045
2001-12-01,2.428208868557172,-1.774450156083352,2.125231012653057,-0.23494331333953722,-0.4110168500707938,-1.2875537345566104,-0.981366965840838,2.0008776389635887,0.14398531231458753,-0.33742030350591634,6.01566648987011
2002-01-01,2.4501044361041986,-1.5245562444407523,2.0875549891249094,-0.33719387709232806,-0.3124054227422144,-1.1279232884041694,-0.44940628488862105,2.3118102269700946,0.09035626260771941,-0.03302382820942393,3.388505758976086
2002-02-01,2.433245533963577,-1.50697027279586,1.989234509102734,-0.28672120981880483,-0.40480798129610795,-1.0158007753411504,-0.44897728303526596,2.3007834280791535,0.09005808783517702,-0.03299757989450133,3.356681296394285
2002-03-01,2.416796927321675,-1.489980304168147,2.077273903295831,-0.5830637688816045,-0.018324685073350763,-1.0371371348640028,-0.44854950777345326,2.2899129661156175,0.08976284567380859,-0.032971394068991855,3.325737119212715
2002-04-01,2.4874098177092914,-0.6195244888914635,1.6673578735705494,-0.8003681071878005,-0.07631185615117232,-1.1334786333484412,-1.1160515283418222,2.5810005082444896,-0.017894550012915154,-0.47413589869436235,2.117820986297063
2002-05-01,2.470298181805456,-0.6165983092867097,1.5963120651801024,-0.6806073518967145,-0.13973119689634345,-1.1759441585471893,-1.114070598982126,2.5662214209546477,-0.017837089767812998,-0.47367686706176376,2.1090534311967
2002-06-01,2.453597045048189,-0.6137132791442536,1.4588883339542211,-0.6493035823634845,-0.5701638494730178,-1.1884720006057672,-1.1121001858927435,2.551693397035254,-0.017780179484756204,-0.47321916649661216,2.100393904787871
2002-07-01,2.4542087136488777,-0.4585157335816883,0.9023745307558837,-0.49979583446507136,-1.332547006854953,-1.194328134873782,-2.2740094432361664,2.544984283356582,-0.34287810570540705,0.6195875705152906,1.488398177001864
2002-08-01,2.437740799683892,-0.45666068444715413,0.9112704690260853,-0.3316507364779898,-1.1720505494772386,-1.131176662584514,-2.2630107833528244,2.5308233001429232,-0.3416703527119579,0.6189129353132746,1.4847946750838725
2002-09-01,2.4216590933026723,-0.45482799785963585,0.8157150513051467,-0.44175966511296344,-1.4788648695918731,-0.9873088375153157,-2.2521702308758926,2.516896156721321,-0.3404752826075869,0.6182404999658192,1.4812172311342477
2002-10-01,2.4886243657488767,-0.39321772277693473,0.8792001265919223,-0.3212873298428827,-1.3629443053843473,-0.8678961919360587,-1.5638208981533317,2.70929879062558,-0.284665305821163,-0.15467229766639187,0.9569554264042578
2002-11-01,2.471445135150536,-0.39173018528174885,0.9861349811889113,-0.5152600373999477,-0.7227002700447667,-0.7320646405629821,-1.5596058615125334,2.6925728748996294,-0.28371357862662044,-0.15454832190829187,0.9555800685119792
2002-12-01,2.454682249389164,-0.3902594194762406,0.9660292260752747,-0.6314296705871337,-0.6722172011513268,-0.5659704351194514,-1.55542473962591,2.676153019976559,-0.28277133889248174,-0.15442464380030588,0.9542106266560045
2003-01-01,2.468332212599048,-0.47495826431957927,0.8897475472862552,-0.6124546137522211,-0.5642344245172873,-0.441380314895866,-1.1865804224500527,2.9066623943195724,-0.4470979002110889,0.24805941364363424,0.907279811356504
2003-02-01,2.4513778421421715,-0.4730872567744979,0.7585655788712016,-0.531714396845745,-0.8844164878226171,-0.4228342833706293,-1.1843538869219175,2.8864470961382414,-0.4454680225819602,0.2478542317622401,0.9060444118234913
2003-03-01,2.4348371805985787,-0.47123821552021544,0.7653330572577552,-0.4808314611150452,-0.7156826717839799,-0.5226560979311744,-1.1821398446408506,2.866647872996999,-0.4438558603863571,0.2476495582438257,0.9048140476163516
2003-04-01,2.595038671795143,0.09993356703392928,1.0651399052674333,-0.4366714403387864,-0.2265764075602657,-0.6577720111203704,1.5644527572079088,2.6927695553865028,-0.10911180597375059,-0.045422840395387395,0.9621904830561379
2003-05-01,2.5769006876127647,0.09961567202099506,1.1538400586854132,-0.1965335797734816,0.034781327803734684,-0.7382979177076832,1.560272843906046,2.67646691804204,-0.10878270636620986,-0.04538754258403089,0.9608127562601981
2003-06-01,2.5591900808404255,0.09930079165775187,1.2483859455947846,-0.12981531076526895,-0.01589395704858688,-0.7508937311039299,1.556126270451935,2.660456900469548,-0.1084565669040632,-0.045352326934214295,0.9594409336369955
2003-07-01,2.535445182938449,0.3403412125790336,1.2773784102591368,-0.42247773481102835,0.1404874773765865,-0.7102721932731992,1.5284341920916358,2.583121650710143,-0.052065602563575224,-0.23520176575466692,0.7447492681640625
2003-08-01,2.518680353034663,0.33916648022103796,1.2582230272227437,-0.5721796468977072,0.13123162256433216,-0.5680963447457181,1.5245003727434663,2.5686342697962443,-0.05191273503284626,-0.23501015141575549,0.7438921951881243
2003-09-01,2.5022868559242943,0.33800383758182206,1.3029818086218632,-0.6526965161974578,0.1514690932185068,-0.43564169894844446,1.5205967849852335,2.5543879958641993,-0.05176120609263925,-0.23481900467520828,0.7430380757644844
2003-10-01,2.421739866495434,0.4871429282481178,1.4966782291295613,-0.8277931718525465,0.2988335417500292,-0.4088316380835315,0.4332402766160916,2.4090505202669417,0.231222409759138,-0.18710469552648834,0.570016843635167
2003-11-01,2.406600555996841,0.4853114431224997,1.5143830713172268,-0.9624044755150405,0.36153025028552843,-0.3555416468578626,0.4328448133882851,2.3971112768803247,0.2305212394849394,-0.18695589307274843,0.5694603062787027
2003-12-01,2.3917860721546367,0.4835004863546188,1.5647602107163676,-1.0294684438426902,0.427120088315746,-0.28334720071531716,0.4324504314207989,2.3853478471856673,0.22982641167108867,-0.18680744510122888,0.5689053964652545
2004-01-01,2.383555484364388,1.2738502282222746,1.6822238309173525,-1.0530097510137923,0.5388307715036221,-0.334640562831921,0.2290640316972102,2.5353406601240125,0.5709175894924997,-0.342399420853683,0.3031367998470994
2004-02-01,2.368786546787352,1.263890987767146,1.6782855194355415,-0.9944759529930424,0.6345866926715114,-0.4858731070514492,0.22887963062823471,2.52169076037757,0.5687731927267232,-0.34210679255769216,0.30289401305558555
2004-03-01,2.3543369109955012,1.2541621709536241,1.6161678480087647,-0.8303947631716317,0.4903814808236283,-0.5170697352448147,0.2286956742247808,2.5082590291742184,0.5666528124211181,-0.34181491339921644,0.3026518087725263
2004-04-01,2.363355389763529,1.4583857640487718,1.6304790273833465,-1.052298358777862,0.6839549025621257,-0.36464526339683,-1.2806699664174666,2.8342513330668915,0.5645560031715959,0.3135106174106416,0.08307899897867563
2004-05-01,2.3486324723340335,1.4450505552027306,1.550597232140763,-1.1366664628249072,0.5340305884958518,-0.19197413743487676,-1.2780957902623067,2.815806006622318,0.5624823310612475,0.3132484330008447,0.08301791601295358
2004-06-01,2.3342352587791644,1.4320751888687786,1.585954725628362,-1.130632572863838,0.6829364815773433,-0.1339855913164595,-1.275537081793519,2.7977162494868315,0.5604313732820433,0.31298690538314805,0.08295696758266026
2004-07-01,2.310316658484321,1.2984878765583585,1.4512929947024422,-1.089024459913642,0.6474941512649905,-0.1579515708222592,-0.9452823241988588,2.852976525939264,0.6734681972441035,0.8866072886420383,0.025275858284738335
2004-08-01,2.2958614667107287,1.288451478483004,1.4088363421376284,-1.0161844875420594,0.5431100762183134,-0.1979013224834452,-0.9439252276259149,2.8342733674395317,0.6707857668071567,0.8854066509064603,0.025257470838970168
2004-09-01,2.2817366692357024,1.2786446697631781,1.4444540411385594,-0.6964626165074661,0.7528567768532903,-0.17810113093129437,-0.9425739622060971,2.8159333535767566,0.6681351849937915,0.8842108801026474,0.02523912346382456
2004-10-01,2.3067652862034707,1.3163872092355848,1.5685151489320266,-0.5294240649045355,0.7258831088317392,-0.09162258066190439,0.8663972219587888,3.1171374230492175,0.7809808026576202,0.8859380320295641,0.02912596190476666
2004-11-01,2.292030233659533,1.3062121470350447,1.6460978135118989,-0.37593957798798056,0.877953356985469,-0.02893842915597138,0.8652524265563796,3.0933180859276805,0.7775909190867086,0.8847445266457699,0.029104861219933033
2004-12-01,2.2776401379451903,1.296269843409008,1.6947448546740542,-0.2857926370144304,0.9648258121854807,-0.040767956842181506,0.8641121593734984,3.070036661128946,0.7742448710335474,0.8835558342310178,0.02908380632870116
2005-01-01,2.216899327997172,1.3933691498928389,1.6016731261260981,-0.22228211999839292,0.8953511096844262,-0.06350643424997757,0.5691552829207883,2.802690829355094,0.7130295732506972,1.1643940692202492,-0.2937436971686157
2005-02-01,2.2024745944334323,1.3819770027223082,1.6106582530073206,-0.195305390012816,1.0585692971821818,-0.04491666794459441,0.568589151790832,2.7850358213253124,0.7101760805208764,1.1623335001948651,-0.29351369230243407
2005-03-01,2.1884077952018948,1.3708602414328068,1.5765262555338468,-0.32384140134120765,0.91208209323444,-0.0013047984772412624,0.5680247072983623,2.7677103697037406,0.7073566275420312,1.1602838373683573,-0.29328422695604167
2005-04-01,2.220140381252878,1.3811966663249609,1.5185676555851548,-0.31327599032630893,0.7600256054368235,0.054601752145892773,0.18485585994944398,2.8623181510369027,0.8789081658698502,1.2765087727404836,-0.3917161771519588
